id,f84faf3b-09a3-4d4d-9bfd-9e51ce7e3322
name,Cal_785_SEX139
device,EZI860
spectrometer,ZTNX
time_stamp,2022-08-19 18:42:55
integ_time,60000
integ_unit,ms
averages,5
laserPower,100
user,Admin
wl,785nm
Pixels,Wavelength,Wavenumbers,Raman_Shift,Raw_Data,Background_Data,Processed_Data
1571,1018.6492250991913,11831.660808007035,2926.2562876385355,2300,2274,26
1572,1018.7572902048113,11834.590061196239,2927.297621746521,3099,3093,6
1573,1018.8652642472055,11837.522075173045,2928.337857736108,2068,2041,27
1574,1018.9731472285823,11840.456852994537,2929.3769962565393,1871,1839,32
1575,1019.0809391511508,11843.394397722685,2930.415037956188,1923,1907,16
1576,1019.1886400171196,11846.334712424377,2931.451983482554,2341,2290,51
1577,1019.2962498286977,11849.277800171412,2932.4878334822724,2709,2618,91
1578,1019.4037685880936,11852.223664040526,2933.5225886010985,2610,2581,29
1579,1019.5111962975163,11855.172307113377,2934.5562494839314,2918,2837,81
1580,1019.6185329591744,11858.123732476579,2935.5888167747917,1981,1881,100
1581,1019.7257785752769,11861.077943221704,2936.620291116843,2808,2761,47
1582,1019.8329331480326,11864.034942445283,2937.650673152383,1836,1813,23
1583,1019.9399966796499,11866.99473324883,2938.6799635228354,2668,2637,31
1584,1020.0469691723376,11869.957318738836,2939.708162868771,2792,2780,12
1585,1020.1538506283048,11872.922702026794,2940.735271829898,2724,2677,47
1586,1020.2606410497601,11875.890886229194,2941.7612910450616,3179,3073,106
1587,1020.3673404389124,11878.861874467553,2942.786221152245,3244,3161,83
1588,1020.4739487979701,11881.835669868398,2943.810062788577,1940,1954,-14
1589,1020.5804661291427,11884.812275563301,2944.8328165903267,2650,2589,61
1590,1020.6868924346381,11887.79169468887,2945.854483192904,2356,2298,58
1591,1020.7932277166658,11890.773930386775,2946.87506323087,2815,2786,29
1592,1020.8994719774341,11893.758985803745,2947.8945573379233,2271,2229,42
1593,1021.0056252191519,11896.746864091578,2948.9129661469115,3711,3617,94
1594,1021.111687444028,11899.737568407163,2949.9302902898353,2357,2304,53
1595,1021.2176586542712,11902.731101912483,2950.946530397835,1834,1785,49
1596,1021.3235388520902,11905.727467774625,2951.9616871012067,1934,1853,81
1597,1021.4293280396939,11908.72666916578,2952.9757610293955,2453,2299,154
1598,1021.5350262192912,11911.728709263274,2953.9887528109984,1960,1953,7
1599,1021.6406333930903,11914.733591249562,2955.00066307376,2499,2450,49
1600,1021.7461495633007,11917.741318312243,2956.011492444589,2268,2157,111
1601,1021.8515747321305,11920.75189364407,2957.021241549536,2436,2447,-11
1602,1021.956908901789,11923.76532044296,2958.0299110138176,1990,1982,8
1603,1022.0621520744847,11926.781601912007,2959.037501461803,3869,3715,154
1604,1022.1673042524264,11929.800741259487,2960.0440135170184,2105,2072,33
1605,1022.2723654378229,11932.822741698874,2961.049447802151,2087,2075,12
1606,1022.377335632883,11935.847606448839,2962.0538049390443,2814,2747,67
1607,1022.4822148398158,11938.875338733276,2963.0570855487085,2804,2723,81
1608,1022.5870030608291,11941.905941781302,2964.0592902513026,3074,3047,27
1609,1022.6917002981329,11944.93941882727,2965.060419666169,1943,1954,-11
1610,1022.7963065539351,11947.97577311078,2966.0604744117945,3728,3648,80
1611,1022.9008218304448,11951.015007876687,2967.0594551058393,2421,2366,55
1612,1023.0052461298707,11954.057126375115,2968.05736236513,1663,1637,26
1613,1023.1095794544215,11957.102131861464,2969.054196805656,1909,1890,19
1614,1023.2138218063061,11960.150027596419,2970.0499590425798,2239,2239,0
1615,1023.3179731877333,11963.20081684597,2971.044649690227,1764,1685,79
1616,1023.422033600912,11966.254502881411,2972.038269362097,3042,2988,54
1617,1023.5260030480505,11969.311088979355,2973.030818670856,2548,2576,-28
1618,1023.629881531358,11972.370578421749,2974.022298228346,1654,1680,-26
1619,1023.7336690530432,11975.432974495876,2975.0127086455805,2157,2145,12
1620,1023.8373656153146,11978.49828049437,2976.002050532742,2052,2050,2
1621,1023.9409712203812,11981.566499715233,2976.9903244991956,3818,3820,-2
1622,1024.044485870452,11984.637635461828,2977.9775311534786,1887,1943,-56
1623,1024.1479095677353,11987.71169104291,2978.963671103301,4658,4620,38
1624,1024.25124231444,11990.788669772628,2979.9487449555554,3182,3132,50
1625,1024.3544841127755,11993.868574970527,2980.932753316313,2189,2198,-9
1626,1024.4576349649494,11996.951409961579,2981.9156967908193,2032,1986,46
1627,1024.5606948731718,12000.03717807617,2982.8975759835093,2915,2912,3
1628,1024.6636638396503,12003.12588265013,2983.8783914979895,2504,2497,7
1629,1024.7665418665943,12006.217527024735,2984.858143937053,1771,1739,32
1630,1024.8693289562123,12009.312114546716,2985.8368339026774,4332,4272,60
1631,1024.9720251107133,12012.409648568277,2986.8144619960285,3568,3455,113
1632,1025.074630332306,12015.510132447102,2987.791028817447,2311,2247,64
1633,1025.1771446231992,12018.613569546365,2988.7665349664703,4765,4822,-57
1634,1025.2795679856017,12021.719963234738,2989.7409810418185,1911,1866,45
1635,1025.3819004217219,12024.829316886415,2990.7143676413953,2203,2147,56
1636,1025.4841419337695,12027.94163388111,2991.6866953623075,2811,2711,100
1637,1025.5862925239521,12031.056917604063,2992.6579648008346,2265,2218,47
1638,1025.6883521944792,12034.175171446073,2993.6281765524573,2086,2074,12
1639,1025.7903209475594,12037.296398803492,2994.5973312118504,2505,2488,17
1640,1025.8921987854012,12040.420603078239,2995.565429372872,1992,1957,35
1641,1025.993985710214,12043.547787677808,2996.5324716285877,1676,1621,55
1642,1026.095681724206,12046.677956015292,2997.4984585712455,2350,2330,20
1643,1026.1972868295866,12049.811111509382,2998.463390792297,2052,2046,6
1644,1026.298801028564,12052.947257584381,2999.4272688823867,1853,1861,-8
1645,1026.4002243233467,12056.086397670217,3000.390093431354,2323,2319,4
1646,1026.5015567161443,12059.228535202454,3001.3518650282467,2967,2982,-15
1647,1026.6027982091653,12062.373673622302,3002.312584261307,2125,2081,44
1648,1026.7039488046178,12065.521816376628,3003.272251717971,2126,2148,-22
1649,1026.8050085047116,12068.672966917975,3004.230867984891,2239,2196,43
1650,1026.9059773116549,12071.827128704555,3005.188433647906,1910,1855,55
1651,1027.0068552276564,12074.984305200287,3006.1449492920683,3268,3257,11
1652,1027.1076422549254,12078.144499874777,3007.1004155016353,2019,1978,41
1653,1027.2083383956704,12081.30771620336,3008.0548328600626,2550,2509,41
1654,1027.3089436520995,12084.473957667095,3009.008201950014,2289,2297,-8
1655,1027.4094580264225,12087.643227752771,3009.960523353365,2262,2249,13
1656,1027.5098815208473,12090.815529952939,3010.9117976511925,1568,1523,45
1657,1027.6102141375836,12093.990867765902,3011.862025423793,1692,1727,-35
1658,1027.7104558788396,12097.169244695737,3012.811207250662,2627,2613,14
1659,1027.810606746824,12100.35066425231,3013.759343710507,3173,3157,16
1660,1027.9106667437457,12103.535129951282,3014.7064353812502,1710,1742,-32
1661,1028.010635871814,12106.722645314117,3015.6524828400334,4579,4628,-49
1662,1028.1105141332366,12109.913213868109,3016.597486663196,3484,3472,12
1663,1028.2103015302232,12113.106839146369,3017.5414474263043,2737,2738,-1
1664,1028.309998064982,12116.303524687863,3018.484365704134,1604,1591,13
1665,1028.4096037397221,12119.503274037408,3019.4262420706827,1582,1584,-2
1666,1028.509118556652,12122.706090745693,3020.3670770991566,3063,2999,64
1667,1028.608542517981,12125.911978369271,3021.3068713619914,2236,2185,51
1668,1028.707875625917,12129.1209404706,3022.245625430828,1596,1556,40
1669,1028.8071178826697,12132.332980618037,3023.1833398765402,2164,2164,0
1670,1028.9062692904477,12135.548102385854,3024.120015269221,4350,4317,33
1671,1029.005329851459,12138.766309354245,3025.05565217817,2180,2197,-17
1672,1029.1042995679131,12141.987605109345,3025.9902511719274,1959,1988,-29
1673,1029.2031784420187,12145.211993243242,3026.9238128182506,2800,2813,-13
1674,1029.3019664759843,12148.439477353983,3027.8563376841184,2202,2166,36
1675,1029.4006636720187,12151.670061045592,3028.787826335737,1860,1764,96
1676,1029.4992700323312,12154.903747928076,3029.7182793385446,2673,2677,-4
1677,1029.5977855591302,12158.140541617451,3030.6476972571973,2080,2086,-6
1678,1029.6962102546238,12161.380445735731,3031.5760806555763,1952,1931,21
1679,1029.794544121022,12164.623463910963,3032.503430096812,1685,1654,31
1680,1029.8927871605329,12167.869599777227,3033.4297461432407,2299,2321,-22
1681,1029.9909393753653,12171.118856974646,3034.355029356443,3001,2960,41
1682,1030.089000767728,12174.37123914941,3035.279280297228,1730,1689,41
1683,1030.1869713398298,12177.62674995378,3036.2024995256334,2337,2290,47
1684,1030.2848510938795,12180.885393046105,3037.1246876009363,2383,2315,68
1685,1030.3826400320859,12184.147172090818,3038.045845081645,1752,1781,-29
1686,1030.480338156658,12187.412090758478,3038.965972525507,2141,2135,6
1687,1030.577945469804,12190.68015272576,3039.885070489495,3542,3478,64
1688,1030.675461973733,12193.951361675468,3040.8031395298267,1829,1788,41
1689,1030.772887670654,12197.225721296567,3041.720180201958,1908,1886,22
1690,1030.870222562775,12200.503235284166,3042.636193060579,1826,1815,11
1691,1030.9674666523058,12203.783907339555,3043.5511786596244,1891,1893,-2
1692,1031.0646199414543,12207.06774117021,3044.4651375522635,2641,2585,56
1693,1031.1616824324299,12210.354740489805,3045.3780702909125,2194,2146,48
1694,1031.258654127441,12213.644909018218,3046.2899774272255,2286,2247,39
1695,1031.3555350286967,12216.938250481555,3047.2008595121015,2805,2743,62
1696,1031.4523251384053,12220.234768612157,3048.1107170956793,3743,3741,2
1697,1031.549024458776,12223.534467148618,3049.0195507273484,2900,2829,71
1698,1031.6456329920175,12226.837349835781,3049.9273609557395,2103,2083,20
1699,1031.742150740338,12230.143420424778,3050.8341483287286,3755,3655,100
1700,1031.8385777059473,12233.452682673018,3051.739913393446,2698,2697,1
1701,1031.9349138910534,12236.765140344216,3052.644656696263,3418,3421,-3
1702,1032.0311592978653,12240.080797208393,3053.5483787828025,2408,2421,-13
1703,1032.1273139285918,12243.399657041906,3054.451080197935,1951,1945,6
1704,1032.223377785442,12246.72172362744,3055.352761485786,2313,2262,51
1705,1032.3193508706233,12250.04700075404,3056.25342318972,2490,2453,37
1706,1032.4152331863465,12253.375492217112,3057.1530658523798,2276,2234,42
1707,1032.511024734819,12256.707201818444,3058.0516900156335,2164,2128,36
1708,1032.6067255182502,12260.042133366209,3058.9492962206195,1824,1800,24
1709,1032.7023355388483,12263.380290674992,3059.8458850077195,3308,3344,-36
1710,1032.7978547988223,12266.721677565789,3060.741456916584,1887,1914,-27
1711,1032.8932833003814,12270.066297866028,3061.636012486114,2292,2249,43
1712,1032.988621045734,12273.414155409586,3062.529552254461,5450,5391,59
1713,1033.0838680370887,12276.76525403679,3063.4220767590477,2022,1981,41
1714,1033.1790242766544,12280.119597594445,3064.313586536543,2879,2844,35
1715,1033.2740897666404,12283.477189935837,3065.20408212289,2240,2210,30
1716,1033.3690645092547,12286.838034920745,3066.093564053276,2533,2537,-4
1717,1033.4639485067064,12290.202136415468,3066.98203286216,2518,2592,-74
1718,1033.5587417612044,12293.56949829282,3067.8694890832658,1830,1857,-27
1719,1033.653444274957,12296.94012443216,3068.7559332495703,1945,1943,2
1720,1033.7480560501738,12300.314018719391,3069.6413658933243,1908,1854,54
1721,1033.8425770890628,12303.691185046991,3070.5257875460366,2365,2316,49
1722,1033.9370073938335,12307.071627314008,3071.409198738488,2844,2807,37
1723,1034.0313469666937,12310.455349426087,3072.2916000007162,2352,2325,27
1724,1034.125595809853,12313.842355295477,3073.172991862036,2589,2620,-31
1725,1034.2197539255199,12317.232648841044,3074.053374851027,1704,1666,38
1726,1034.3138213159027,12320.626233988289,3074.9327494955296,1611,1644,-33
1727,1034.4077979832111,12324.02311466936,3075.811116322674,3110,3143,-33
1728,1034.5016839296532,12327.423294823073,3076.6884758588376,3460,3446,14
1729,1034.595479157438,12330.826778394905,3077.5648286296846,1981,1907,74
1730,1034.6891836687744,12334.233569337031,3078.440175160148,1754,1770,-16
1731,1034.782797465871,12337.643671608324,3079.31451597443,1675,1647,28
1732,1034.8763205509367,12341.05708917438,3080.1878515960116,3570,3538,32
1733,1034.9697529261798,12344.473826007516,3081.0601825476397,2518,2494,24
1734,1035.0630945938099,12347.8938860868,3081.9315093513515,1733,1760,-27
1735,1035.156345556035,12351.317273398054,3082.8018325284456,1582,1532,50
1736,1035.2495058150641,12354.743991933876,3083.671152599506,1924,1891,33
1737,1035.3425753731062,12358.17404569365,3084.5394700843926,3281,3214,67
1738,1035.43555423237,12361.607438683559,3085.406785502243,2193,2152,41
1739,1035.528442395064,12365.044174916602,3086.2730993714786,1678,1667,11
1740,1035.6212398633977,12368.484258412605,3087.1384122097943,2401,2356,45
1741,1035.713946639579,12371.927693198242,3088.002724534169,3086,3071,15
1742,1035.8065627258168,12375.374483307041,3088.8660368608607,1961,1946,15
1743,1035.8990881243203,12378.824632779402,3089.7283497054204,2619,2569,50
1744,1035.9915228372981,12382.278145662613,3090.5896635826693,3062,3026,36
1745,1036.083866866959,12385.735026010863,3091.449979006721,3902,3900,2
1746,1036.1761202155117,12389.195277885256,3092.309296490973,2249,2234,15
1747,1036.2682828851648,12392.65890535382,3093.167616548103,2592,2649,-57
1748,1036.3603548781275,12396.125912491534,3094.0249396900845,3008,2985,23
1749,1036.4523361966083,12399.596303380338,3094.8812664281695,2543,2548,-5
1750,1036.544226842816,12403.07008210914,3095.736597272905,2864,3208,-344
1751,1036.6360268189596,12406.547252773833,3096.590932734126,2808,2857,-49
1752,1036.7277361272472,12410.027819477316,3097.444273320946,1705,1679,26
1753,1036.8193547698884,12413.51178632951,3098.2966195417894,1991,1988,3
1754,1036.9108827490913,12416.999157447366,3099.147971904352,4225,4215,10
1755,1037.002320067065,12420.489936954875,3099.998330915637,2820,2812,8
1756,1037.0936667260185,12423.984128983097,3100.8476970819293,1874,1821,53
1757,1037.1849227281602,12427.48173767016,3101.696070908817,1863,1809,54
1758,1037.2760880756991,12430.982767161298,3102.5434529011736,1963,1998,-35
1759,1037.3671627708438,12434.487221608837,3103.3898435631736,2183,2184,-1
1760,1037.4581468158033,12437.995105172231,3104.235243398284,1880,1837,43
1761,1037.549040212786,12441.50642201807,3105.0796529092704,1989,1954,35
1762,1037.6398429640008,12445.021176320091,3105.923072598195,2066,2066,0
1763,1037.7305550716567,12448.539372259207,3106.765502966421,1794,1822,-28
1764,1037.8211765379624,12452.061014023497,3107.6069445146086,2304,2308,-4
1765,1037.9117073651262,12455.58610580825,3108.4473977427124,1810,1866,-56
1766,1038.0021475553576,12459.11465181596,3109.2868631499978,2006,1964,42
1767,1038.0924971108655,12462.646656256353,3110.1253412350297,2358,2320,38
1768,1038.1827560338577,12466.182123346396,3110.962832495664,3807,3861,-54
1769,1038.2729243265437,12469.721057310306,3111.799337429072,3462,3529,-67
1770,1038.363001991132,12473.263462379586,3112.6348565317194,2594,2618,-24
1771,1038.4529890298313,12476.809342793013,3113.469390299383,2000,1971,29
1772,1038.5428854448505,12480.35870279668,3114.302939227141,1894,1899,-5
1773,1038.6326912383986,12483.91154664399,3115.1355038093834,2165,2143,22
1774,1038.7224064126844,12487.46787859569,3115.9670845398005,3133,3166,-33
1775,1038.812030969916,12491.027702919866,3116.7976819113856,4567,4591,-24
1776,1038.9015649123028,12494.591023891982,3117.627296416452,2653,2636,17
1777,1038.9910082420533,12498.157845794874,3118.455928546614,1996,1938,58
1778,1039.0803609613765,12501.728172918776,3119.283578792797,2260,2207,53
1779,1039.169623072481,12505.302009561345,3120.110247645237,2121,2174,-53
1780,1039.2587945775754,12508.87936002765,3120.9359355934803,5781,5736,45
1781,1039.347875478869,12512.460228630216,3121.7606431263894,3649,3620,29
1782,1039.4368657785699,12516.044619689026,3122.584370732132,2435,2449,-14
1783,1039.5257654788877,12519.632537531537,3123.407118898197,1859,1847,12
1784,1039.6145745820302,12523.223986492696,3124.2288881113773,2259,2243,16
1785,1039.703293090207,12526.818970914966,3125.0496788577902,1943,2002,-59
1786,1039.7919210056264,12530.417495148331,3125.869491622866,1694,1700,-6
1787,1039.8804583304973,12534.019563550304,3126.688326891347,3271,3234,37
1788,1039.9689050670286,12537.625180485968,3127.506185147299,3251,3196,55
1789,1040.0572612174287,12541.23435032797,3128.323066874099,3020,3011,9
1790,1040.145526783907,12544.84707745655,3129.1389725544477,1968,1925,43
1791,1040.2337017686718,12548.463366259548,3129.9539026703633,2738,2722,16
1792,1040.321786173932,12552.083221132425,3130.767857703181,1785,1769,16
1793,1040.409780001896,12555.70664647828,3131.5808381335582,1822,1804,18
1794,1040.4976832547734,12559.333646707872,3132.3928444414805,1716,1749,-33
1795,1040.5854959347723,12562.96422623962,3133.2038771062444,1583,1549,34
1796,1040.6732180441018,12566.59838949963,3134.013936606475,3120,3095,25
1797,1040.7608495849704,12570.236140921712,3134.823023420123,2216,2218,-2
1798,1040.8483905595872,12573.877484947398,3135.6311380244597,1892,1900,-8
1799,1040.9358409701604,12577.522426025953,3136.438280896079,2727,2678,49
1800,1041.0232008188993,12581.17096861439,3137.2444525109086,2465,2405,60
1801,1041.110470108013,12584.823117177499,3138.049653344199,2571,2507,64
1802,1041.1976488397092,12588.478876187848,3138.85388387052,3726,3659,67
1803,1041.2847370161978,12592.138250125812,3139.6571445637846,2382,2328,54
1804,1041.3717346396868,12595.801243479578,3140.459435897218,3203,3206,-3
1805,1041.4586417123853,12599.467860745177,3141.2607583433883,3071,3162,-91
1806,1041.5454582365019,12603.138106426484,3142.0611123741846,2921,2924,-3
1807,1041.6321842142454,12606.811985035254,3142.860498460829,1865,1853,12
1808,1041.718819647825,12610.489501091111,3143.6589170738835,2568,2550,18
1809,1041.8053645394489,12614.170659121603,3144.4563686832253,1942,1945,-3
1810,1041.8918188913262,12617.855463662181,3145.2528537580774,2131,2080,51
1811,1041.9781827056652,12621.543919256243,3146.0483727669916,1737,1705,32
1812,1042.0644559846755,12625.236030455135,3146.842926177859,2164,2160,4
1813,1042.1506387305656,12628.931801818178,3147.6365144579004,2631,2608,23
1814,1042.2367309455437,12632.631237912681,3148.4291380736695,2129,2140,-11
1815,1042.322732631819,12636.334343313962,3149.2207974910625,1936,1917,19
1816,1042.4086437916,12640.041122605353,3150.0114931753096,2037,1982,55
1817,1042.494464427096,12643.751580378235,3150.8012255909825,1804,1761,43
1818,1042.5801945405155,12647.46572123204,3151.5899952019854,1756,1729,27
1819,1042.6658341340674,12651.183549774283,3152.3778024715675,2135,2195,-60
1820,1042.7513832099598,12654.905070620567,3153.1646478623106,2207,2202,5
1821,1042.8368417704025,12658.630288394606,3153.950531836149,2934,2914,20
1822,1042.9222098176037,12662.359207728237,3154.7354548543435,2172,2207,-35
1823,1043.0074873537721,12666.091833261447,3155.519417377506,1967,1980,-13
1824,1043.0926743811167,12669.828169642387,3156.3024198655885,1870,1919,-49
1825,1043.177770901846,12673.568221527388,3157.084462777887,2468,2472,-4
1826,1043.2627769181693,12677.311993580975,3157.8655465730417,2778,2759,19
1827,1043.347692432295,12681.059490475893,3158.6456717090377,2471,2478,-7
1828,1043.432517446432,12684.81071689312,3159.4248386432055,2850,2890,-40
1829,1043.5172519627888,12688.565677521883,3160.2030478322167,5355,5297,58
1830,1043.6018959835744,12692.324377059686,3160.980299732096,3140,3156,-16
1831,1043.6864495109974,12696.086820212313,3161.7565947982084,2986,2958,28
1832,1043.7709125472668,12699.853011693853,3162.53193348528,1833,1782,51
1833,1043.8552850945914,12703.622956226725,3163.3063162473727,2880,2838,42
1834,1043.9395671551795,12707.39665854169,3164.0797435379,2182,2137,45
1835,1044.0237587312404,12711.17412337786,3164.8522158096303,3964,3957,7
1836,1044.1078598249828,12714.955355482733,3165.6237335146843,2937,2880,57
1837,1044.1918704386158,12718.7403596122,3166.394297104528,4484,4495,-11
1838,1044.2757905743472,12722.529140530572,3167.163907029978,2536,2553,-17
1839,1044.359620234386,12726.321703010586,3167.932563741205,2428,2507,-79
1840,1044.443359420942,12730.118051833428,3168.7002676877446,2414,2424,-10
1841,1044.527008136223,12733.918191788767,3169.467019318473,1819,1793,26
1842,1044.6105663824378,12737.722127674748,3170.2328190816233,1868,1828,40
1843,1044.6940341617956,12741.529864298027,3170.9976674247873,2434,2438,-4
1844,1044.777411476505,12745.341406473784,3171.761564794916,1805,1764,41
1845,1044.8606983287748,12749.156759025751,3172.5245116383094,2197,2147,50
1846,1044.943894720814,12752.97592678621,3173.2865084006326,2667,2666,1
1847,1045.0270006548305,12756.798914596035,3174.0475555268977,3101,3126,-25
1848,1045.110016133034,12760.62572730469,3174.8076534614875,2484,2491,-7
1849,1045.192941157633,12764.456369770272,3175.5668026481408,1691,1681,10
1850,1045.2757757308361,12768.290846859501,3176.3250035299525,1537,1523,14
1851,1045.3585198548521,12772.129163447766,3177.082256549381,2114,2120,-6
1852,1045.4411735318902,12775.971324419124,3177.8385621482494,1861,1874,-13
1853,1045.5237367641585,12779.81733466633,3178.593920767734,2951,2990,-39
1854,1045.6062095538664,12783.667199090853,3179.3483328483844,2513,2501,12
1855,1045.6885919032222,12787.520922602895,3180.1017988301055,1780,1724,56
1856,1045.7708838144351,12791.378510121413,3180.854319152172,2524,2508,16
1857,1045.8530852897134,12795.239966574127,3181.6058942532154,1702,1654,48
1858,1045.935196331266,12799.105296897556,3182.3565245712425,2069,2066,3
1859,1046.017216941302,12802.974506037026,3183.1062105436185,4416,4422,-6
1860,1046.09914712203,12806.847598946697,3183.854952607079,2686,2680,6
1861,1046.1809868756584,12810.724580589569,3184.6027511977236,2958,2910,48
1862,1046.2627362043968,12814.60545593752,3185.3496067510287,2864,2809,55
1863,1046.344395110453,12818.490229971305,3186.095519701822,4557,4565,-8
1864,1046.4259635960366,12822.378907680599,3186.84049048432,3176,3203,-27
1865,1046.507441663356,12826.271494064,3187.5845195320953,2006,1941,65
1866,1046.5888293146197,12830.167994129046,3188.3276072780927,2318,2345,-27
1867,1046.670126552037,12834.06841289225,3189.069754154637,3551,3489,62
1868,1046.7513333778163,12837.972755379104,3189.810960593416,2299,2287,12
1869,1046.8324497941665,12841.88102662412,3190.5512270254903,2933,2957,-24
1870,1046.9134758032965,12845.793231670817,3191.2905538813,2236,2250,-14
1871,1046.9944114074153,12849.709375571778,3192.0289415906564,2265,2201,64
1872,1047.0752566087306,12853.629463388641,3192.766390582731,1955,1985,-30
1873,1047.1560114094525,12857.553500192133,3193.5029012860987,1966,1963,3
1874,1047.2366758117887,12861.481491062092,3194.2384741286796,2392,2436,-44
1875,1047.3172498179488,12865.413441087474,3194.9731095377947,2166,2165,1
1876,1047.3977334301412,12869.349355366388,3195.706807940126,3516,3444,72
1877,1047.4781266505745,12873.289239006113,3196.4395697617374,2755,2784,-29
1878,1047.5584294814578,12877.23309712311,3197.171395428074,1873,1877,-4
1879,1047.6386419249995,12881.180934843042,3197.9022853639553,2357,2323,34
1880,1047.7187639834092,12885.13275730081,3198.632239993588,2307,2265,42
1881,1047.7987956588943,12889.088569640566,3199.36125974054,2103,2056,47
1882,1047.878736953665,12893.048377015726,3200.0893450277863,2146,2093,53
1883,1047.9585878699293,12897.012184588988,3200.81649627766,2334,2382,-48
1884,1048.0383484098961,12900.979997532377,3201.542713911892,4105,4072,33
1885,1048.1180185757742,12904.951821027238,3202.267998351582,2897,2880,17
1886,1048.1975983697723,12908.927660264273,3202.9923500172254,2092,2119,-27
1887,1048.277087794099,12912.907520443556,3203.715769328689,1956,1942,14
1888,1048.3564868509636,12916.891406774546,3204.4382567052353,2596,2532,64
1889,1048.4357955425746,12920.879324476135,3205.159812565508,3770,3797,-27
1890,1048.5150138711404,12924.871278776634,3205.880437327528,3663,3644,19
1891,1048.5941418388707,12928.86727491382,3206.60013140872,3832,3828,4
1892,1048.673179447973,12932.867318134946,3207.3188952258724,3338,3366,-28
1893,1048.7521267006573,12936.87141369676,3208.0367291951816,2434,2473,-39
1894,1048.8309835991315,12940.879566865537,3208.753633732219,3532,3511,21
1895,1048.909750145605,12944.891782917088,3209.4696092519544,1993,2068,-75
1896,1048.988426342286,12948.908067136788,3210.1846561687353,2163,2188,-25
1897,1049.0670121913838,12952.928424819604,3210.898774896309,2594,2601,-7
1898,1049.145507695107,12956.952861270092,3211.61196584781,3873,3867,6
1899,1049.223912855664,12960.981381802454,3212.324229435758,2258,2176,82
1900,1049.302227675264,12965.013991740532,3213.0355660720734,2241,2211,30
1901,1049.3804521561158,12969.050696417835,3213.745976168063,2457,2423,34
1902,1049.458586300428,12973.09150117757,3214.455460134429,2008,2043,-35
1903,1049.536630110409,12977.13641137266,3215.164018381264,2105,2136,-31
1904,1049.6145835882685,12981.185432365755,3215.8716513180616,2555,2617,-62
1905,1049.6924467362144,12985.238569529269,3216.578359353697,2148,2171,-23
1906,1049.770219556456,12989.295828245391,3217.284142896454,3070,3057,13
1907,1049.847902051202,12993.357213906122,3217.9890023540074,2754,2739,15
1908,1049.9254942226607,12997.422731913275,3218.692938133422,4698,4736,-38
1909,1050.0029960730415,13001.492387678516,3219.3959506411693,2996,3071,-75
1910,1050.0804076045529,13005.566186623368,3220.0980402831146,2026,2016,10
1911,1050.1577288194037,13009.64413417926,3220.799207464518,2237,2233,4
1912,1050.2349597198024,13013.726235787522,3221.499452590041,4182,4243,-61
1913,1050.3121003079582,13017.812496899425,3222.1987760637467,2312,2367,-55
1914,1050.3891505860797,13021.902922976189,3222.897178289096,1717,1735,-18
1915,1050.4661105563755,13025.997519489025,3223.5946596689473,2085,2096,-11
1916,1050.5429802210551,13030.096291919132,3224.2912206055707,2955,2955,0
1917,1050.6197595823262,13034.199245757745,3224.986861500617,2317,2269,48
1918,1050.6964486423983,13038.306386506149,3225.6815827551645,3098,3084,14
1919,1050.7730474034797,13042.417719675681,3226.3753847696744,2151,2140,11
1920,1050.8495558677798,13046.533250787794,3227.0682679440242,1980,1957,23
1921,1050.9259740375069,13050.652985374036,3227.7602326774877,1594,1595,-1
1922,1051.0023019148698,13054.77692897611,3228.4512793687472,5485,5542,-57
1923,1051.0785395020773,13058.90508714587,3229.141408415885,2295,2280,15
1924,1051.1546868013386,13063.037465445359,3229.8306202164013,3548,3555,-7
1925,1051.2307438148619,13067.174069446824,3230.518915167185,4205,4204,1
1926,1051.3067105448563,13071.314904732752,3231.206293664546,2601,2521,80
1927,1051.3825869935301,13075.459976895869,3231.8927561041937,3664,3645,19
1928,1051.4583731630926,13079.609291539195,3232.5783028812484,2847,2798,49
1929,1051.5340690557523,13083.762854276032,3233.2629343902418,1817,1810,7
1930,1051.6096746737182,13087.920670730022,3233.9466510251123,3427,3368,59
1931,1051.6851900191991,13092.082746535154,3234.6294531792073,3980,3931,49
1932,1051.7606150944032,13096.249087335773,3235.3113412452794,3345,3278,67
1933,1051.8359499015398,13100.419698786636,3235.992315615503,6120,6109,11
1934,1051.911194442818,13104.594586552903,3236.6723766814603,2926,2958,-32
1935,1051.986348720446,13108.773756310193,3237.35152483414,4690,4647,43
1936,1052.0614127366325,13112.95721374457,3238.0297604639463,3864,3877,-13
1937,1052.1363864935863,13117.144964552608,3238.707083960696,2030,2024,6
1938,1052.2112699935167,13121.33701444138,3239.383495713627,1781,1802,-21
1939,1052.286063238632,13125.533369128505,3240.058996111381,3753,3722,31
1940,1052.360766231141,13129.734034342164,3240.733585542016,2556,2554,2
1941,1052.4353789732527,13133.939015821114,3241.407264393013,2417,2410,7
1942,1052.5099014671757,13138.148319314727,3242.080033051262,3139,3134,5
1943,1052.584333715119,13142.361950583014,3242.7518919030745,2015,1952,63
1944,1052.6586757192913,13146.579915396644,3243.4228413341707,2833,2794,39
1945,1052.732927481901,13150.80221953696,3244.0928817296963,2088,2078,10
1946,1052.8070890051572,13155.028868796018,3244.762013474213,1603,1565,38
1947,1052.8811602912685,13159.259868976607,3245.430236951698,1441,1431,10
